USERID,CGPA,Salary_month_USD,Special Bonus_GBP
6965,3.668597881,9166.666667,2546
12734,2.90786704,7674.25,4929
12975,3.071965891,5375,639
8902,3.993893997,10833.33333,1055
916,3.28780167,5058.333333,663
7814,3.139759948,5000,3030
6389,3.573701899,6666.666667,2303
4410,3.966270568,5583.333333,2390
7432,2.581776174,6000,4702
7114,3.758193996,7083.333333,3925
395,2.874994487,6283.333333,2372
3708,3.270932192,6250,2692
220,2.633399351,4398,2852
10056,3.432873473,4666.666667,4958
687,2.690103084,7750,4410
12039,3.236702281,11500,164
11184,2.077985201,5833.333333,2584
12029,3.999886149,8150,497
7010,3.374550736,5692,1904
11650,2.046215158,5195.833333,4396
110,3.024688964,8333.333333,2848
2492,3.96919299,4000,4941
10802,2.90206014,6000,1431
3570,2.694146371,3166.666667,3164
11477,2.733823352,4887.5,3881
5029,2.96585079,5000,2006
2681,3.306635178,10250,515
11215,2.093898323,8000,3482
10470,2.265458102,4125,4530
10523,3.483489753,4602.666667,3118
6935,3.866276731,5349.75,971
7142,2.964413396,5200,1606
6246,2.491278948,4541.666667,4075
6934,2.280915631,6250,3597
9472,2.196934536,6666.666667,4608
3938,3.898214295,3221.666667,3510
10703,3.38444858,3750,977
3182,2.080812815,5791.666667,3087
1747,2.194114542,6333.333333,4629
10040,3.039245918,4666.666667,1112
9654,3.793225872,7166.666667,3604
5359,3.334373108,6250,1509
11152,3.972448532,4333.333333,1238
1299,3.128919106,4333.333333,4157
9020,3.92251564,3750,1134
13167,2.277256486,6466.666667,1665
12205,3.875494661,4583.333333,2340
8494,3.430973696,9333.333333,2498
6807,3.596423929,5000,3719
6449,2.277162459,6308.333333,132
4692,2.671105719,7083.333333,2003
6462,3.353142652,5333.333333,2110
11362,2.422068612,5208.333333,1191
4327,3.416879803,4875,1815
7134,3.162515048,3583.333333,2669
9506,3.797562552,5583.333333,668
6439,3.651375293,10416.66667,2932
11184,2.728060188,6000,3675
3626,3.022912587,7500,123
10613,2.742742437,7583.333333,3602
3511,2.208248203,8083.333333,3942
10048,2.857930205,6250,1654
6932,2.512867463,5333.333333,1136
10644,3.140988786,4916.666667,1183
10116,3.000433414,6491.25,221
8580,3.136624747,3166.666667,1847
11430,3.293757411,7916.666667,4388
6057,3.094453206,6350,4718
2933,2.131851696,4500,797
12555,3.072588412,5975.916667,3626
10436,3.440512002,4833.333333,1326
12181,3.684595651,6833.333333,1878
1582,3.93712268,5750,3278
9944,3.150496211,3583.333333,4755
9550,2.590202065,5000,1331
8667,2.72072869,6541.666667,3392
5670,2.10752692,6750,4686
8174,3.835348855,6291.666667,1386
11838,2.776642777,11916.66667,1576
11311,2.179065006,4166.666667,4512
4447,3.415479303,7587,2779
6824,3.959549235,5746.5,321
11858,2.968398834,3333.333333,22
12225,3.932290909,9250,2562
5291,3.847171925,4750,1303
375,2.350131458,3640,2023
4742,2.731400516,6208.333333,4273
10635,2.013851776,5666.666667,940
3736,3.485576038,11250,1575
3392,3.084228705,3250,3120
2292,3.988608632,4333.333333,4774
5591,2.283166272,3406.75,3508
2372,2.505469764,3750,2851
11624,2.882166974,5177.416667,2728
11597,2.60534693,7666.666667,2966
4239,2.153045693,4166.666667,2181
814,2.167517763,4416.666667,4632
5577,3.108599365,6583.333333,965
272,2.715771812,8750,467
1758,2.732024081,5583.333333,4839
9359,3.236606209,3737.5,2289
1452,3.134822036,3583.333333,4299
6902,3.063119567,4416.666667,834
7615,2.27311295,9833.333333,3645
7955,3.303149462,11083.33333,2812
8483,2.399081268,8166.666667,4082
10738,3.268960977,5233.333333,829
1703,3.818029903,4377.666667,268
11829,2.035117555,4750,3147
9127,2.79899168,3406.666667,2997
4835,3.470466258,9083.333333,4065
4051,3.103098067,5166.666667,1535
2117,2.995836108,9375,1397
6744,2.45536891,9166.666667,1472
7580,2.869464617,10416.66667,3326
9408,2.497887734,9416.666667,3060
13070,3.434506763,8883.333333,4751
11090,3.682433335,9166.666667,3277
2802,3.148308513,4166.666667,2975
12282,3.536862646,5416.666667,4734
1875,2.594426002,4500,2806
9189,3.204221715,5916.666667,1740
1182,3.669365524,4333.333333,3791
12072,3.135530299,10833.33333,938
8885,2.695789006,5850,3515
12097,2.235437865,3466.666667,498
10489,3.763053526,4833.333333,1313
11374,2.074388328,10833.33333,939
12350,3.020628764,7333.333333,1283
2781,3.926494614,5666.666667,2538
1330,2.9707317,3750,3175
12718,2.263562803,4583.333333,69
11960,2.906847317,5708.333333,3457
4671,2.722576302,3500,1438
3284,2.754156948,5500,737
4113,3.518655675,6789.416667,2989
5587,2.551994352,11083.33333,3471
4392,3.300204593,5583.333333,2033
10499,3.57973827,10666.66667,3563
7822,3.489678352,8270.833333,1784
7845,2.586396026,5000,969
12261,2.518777331,3800,1216
4730,3.025343042,5000,3121
2424,2.152797842,7500,1218
1454,2.030007166,7083.333333,3873
2573,3.555314442,3397.333333,4586
9648,3.833584104,7416.666667,175
11715,2.05122233,5583.333333,4984
1186,3.368855751,4683.333333,897
12583,2.291331928,5416.666667,2106
4761,3.833816289,7666.666667,3993
637,3.073965236,7416.666667,3747
8456,3.122225284,5416.666667,1676
11268,3.818003914,4350,488
6653,2.211208005,4666.666667,447
8796,2.249737321,8333.333333,1391
11593,2.181949168,5833.333333,2966
3552,2.759047806,6950,1590
12362,3.164961216,5029.166667,2676
3159,3.43038853,6250,2042
10497,2.611911289,6666.666667,391
1135,2.975337852,12500,1297
7540,2.456097101,5833.333333,2030
3357,3.268836589,6500,3134
4211,2.353733592,5416.666667,2776
4435,2.215442762,3416.666667,3991
7912,2.828271773,6416.666667,4360
2326,2.025223981,4041.666667,4294
11104,2.822581261,4000,2544
615,2.924406627,5361.5,3586
12837,3.076846355,3750,4665
1911,2.615260007,3583.333333,3318
13374,2.905015505,4833.333333,2133
13058,3.401610179,6166.666667,2039
352,2.240528692,5250,4185
12849,2.182003219,8283.333333,4882
3884,2.102243908,6322.25,4955
10348,2.593395042,6666.666667,2923
10783,2.103482625,5416.666667,3055
9928,2.129686426,4892.5,3297
12122,3.144467495,6250,308
11750,2.167494195,8833.333333,4414
4733,3.974755704,4455.083333,795
11381,2.375025674,6750,1995
6257,3.612289888,3541.666667,2353
7463,2.342130294,10000,2786
4686,2.712988678,7666.666667,2254
1504,2.850710217,4333.333333,2379
2612,3.046144918,5875,2041
10958,2.13258711,7083.333333,979
3390,3.23618185,6775,1737
4334,3.524589508,7500,1971
5840,2.704160598,12500,223
10352,3.414421947,10583.33333,779
6756,2.415196672,4083.333333,2392
5953,3.774697302,7583.333333,29
5908,2.758552708,4166.666667,1263
4900,2.781733473,9500,219
677,2.848417706,4593.333333,3185
1692,2.431607788,5750,1932
7920,2.382764821,4666.666667,2887
380,3.393208048,6166.666667,35
12294,2.510005714,7583.333333,4860
2606,3.285044446,9750,1448
10563,3.624403377,7083.333333,4859
6511,2.348995459,5375,202
8904,3.968103939,8750,1818
7033,3.215247182,4000,4731
5862,3.268929277,7833.333333,3492
7572,3.348318936,5250,3946
6042,2.599721204,8333.333333,2014
11991,2.702687428,6691.666667,4593
1879,2.82024713,6833.333333,4810
82,2.466374421,7500,4552
10109,2.764411795,7125,454
10764,2.679424209,9750,3870
11146,3.913843485,4250,4598
8916,3.707279143,9166.666667,1840
2565,3.547723347,3511.666667,2607
8747,2.886260402,6291.666667,1205
11612,3.430890486,5250,4923
4750,3.793964968,8833.333333,1259
9170,2.883535163,8750,3642
3755,2.573945578,11250,2760
3195,2.924792362,10776.33333,4024
1541,3.20060338,4416.666667,3265
4104,3.655394989,6458.416667,4715
10684,2.263744276,4000,2721
6861,3.996233217,3391.666667,3753
3395,3.235373304,5333.333333,1684
5838,3.04054783,8750,533
2880,3.623630821,3500,2402
2484,3.402883684,7166.666667,997
8283,3.864303217,10416.66667,3477
4363,2.02608176,12500,618
4710,2.513122422,5750,1856
4788,2.96940247,4388.75,1341
10860,3.179724249,6000,2696
11426,3.045604039,5416.666667,1268
315,2.389924917,6500,923
6863,2.567699855,4166.666667,4029
4075,3.574334981,8416.666667,610
1188,2.598896588,5200,834
6596,3.24824369,4145.833333,1622
9638,2.647329682,5166.666667,619
2786,3.424209611,5416.666667,3892
6640,3.798941373,5833.333333,4101
13114,3.468815723,6250,1338
10723,3.717641129,5833.333333,2285
12831,3.64211734,7761,1508
4900,3.268147139,8583.333333,3987
3852,2.921067603,9583.333333,4541
12700,3.241781521,5833.333333,1609
11988,2.421782758,3640,2355
12110,3.587496411,6833.333333,1703
9737,2.09934376,4875,1235
8397,2.696091597,6250,4460
1158,2.942032373,9855.666667,3872
10187,3.995730688,8333.333333,3740
9762,3.568862991,5333.333333,600
13009,3.23588912,6666.666667,3127
10683,2.807606462,5841.666667,76
3344,2.256016645,4770.833333,3354
1512,3.497282956,11500,108
3082,2.61552978,3750,2696
2041,2.089345632,3333.333333,4449
12832,3.106045879,6250,3791
617,3.365459481,8291.666667,3999
6425,2.106539391,7916.666667,1752
12096,3.22778879,10000,3792
9919,3.139748631,4275,4709
5848,2.803591301,10833.33333,4392
7250,2.70305406,4375,2072
5478,2.458337182,6800,686
3501,3.216494757,5416.666667,3846
5726,2.098876071,10650,1549
11643,3.581202735,6134.25,1752
8519,2.112168949,7583.333333,1722
12196,3.43265388,3500,4419
7557,2.770000409,4583.333333,578
6796,3.928693394,4583.333333,4074
2242,2.680878925,9333.333333,3731
11711,3.315567091,7916.666667,944
5086,3.468823772,5666.666667,1469
1898,3.415234784,5833.333333,1854
8820,3.556989869,4333.333333,4623
3679,3.165501369,7751.083333,1366
3356,3.61245934,4590.5,2370
9020,3.663314571,12500,3001
12325,2.63092193,3750,447
7521,3.868700883,6062.5,2494
6484,2.553591067,5625,2570
6667,2.736105542,11750,939
178,3.038384122,9375,4177
10815,2.265051381,5677,1113
9164,2.147898315,4633.333333,509
9654,3.190387855,10000,315
1468,2.137922255,7083.333333,1580
1607,2.136084757,11666.66667,3080
2440,2.425966805,7083.333333,1619
10597,2.550762281,5000,3832
8929,3.110384117,4416.666667,1177
3887,2.198274915,5416.666667,1305
2562,2.363371014,5857.333333,3003
2597,3.75761334,4541.666667,3268
10179,3.626363098,12500,1014
4998,2.576166403,5416.666667,1045
12011,3.087432421,4333.333333,4771
11036,3.116535023,3750,1902
4922,2.286089744,7916.666667,1913
11243,3.100220267,10833.33333,1267
2690,3.022272359,7916.666667,3852
2828,2.926086981,6250,1734
3850,2.642490821,6666.666667,3374
10484,3.932611116,5416.666667,1362
2373,2.83498293,4416.666667,3424
1106,2.114503639,9166.666667,1639
8238,2.127069085,5000,2061
6261,3.671393787,9013.333333,551
1613,2.298229416,7333.333333,4274
2798,2.70956365,9416.666667,3179
11235,3.731979859,10833.33333,4494
10841,2.347635475,11833.33333,527
6963,3.895933332,3958.333333,2986
10240,3.624044676,11666.66667,1205
2542,2.591281883,10416.66667,3812
6699,2.786235693,6166.666667,4408
9760,3.000488646,8541.666667,1704
11099,2.455513017,8750,3678
8905,2.032220619,8666.666667,560
1764,3.76804178,5250,1920
2145,3.754211948,6000,4962
11056,3.306205496,4266.666667,4506
319,3.836642277,8333.333333,1014
10301,2.043452114,4365.5,161
7461,3.939837025,5975,428
3253,2.468748269,5583.333333,4628
6600,3.890972788,5416.666667,1943
2609,3.597861972,4500,4850
9836,2.417457871,7416.666667,3598
909,3.477863671,9333.333333,411
1750,2.411991197,4808.333333,4680
5600,3.731611902,4399.833333,4866
6030,2.632558989,4333.333333,1441
11244,2.540662715,6258.333333,251
6065,3.343574329,7166.666667,575
6109,3.056080802,6566.666667,2061
13158,2.347965655,6666.666667,2714
8365,3.256856823,3750,3364
3167,3.776974627,9583.333333,728
7314,3.578994006,6666.666667,3192
3117,3.260041919,10416.66667,376
10608,2.491845266,5500,4325
5193,3.09534813,8583.333333,1378
5187,2.628365962,6166.666667,495
6130,3.014502766,5416.666667,60
11753,2.921882196,9166.666667,2524
5951,2.655416036,11333.33333,4189
118,3.035237295,3875,3043
8434,3.270039364,10000,3484
7636,2.078886201,4333.333333,1167
5836,2.043401144,10833.33333,100
3916,3.578249908,3492.666667,109
1156,3.906312528,6875,2251
7729,3.495515897,5833.333333,1111
5658,3.899276316,5416.666667,1928
4944,3.707704533,8583.333333,2945
2324,2.689631798,3466.666667,3913
3766,2.770949351,11508.33333,3252
10708,2.355612262,6416.666667,3290
7544,3.851851502,3291.666667,17
6344,2.734044077,4166.666667,334
9009,2.540077699,6000,2790
5651,3.050013472,6083.333333,3814
6314,2.370133021,6958,26
10314,3.563197149,4333.333333,3192
7387,2.880808489,7083.333333,4911
12293,3.310718121,3750,4220
4082,2.772750868,6666.666667,1691
8647,2.221999975,3416.666667,1395
49,2.542026559,6250,159
11542,2.323205246,4666.666667,4708
12859,3.443480309,6666.666667,2909
5611,2.480375245,4125,213
13165,2.835815259,7833.333333,2008
5878,3.513412137,7250,834
1666,3.319896028,8166.666667,2400
8228,3.976974487,7333.333333,608
1724,3.608065322,3958.333333,2053
7958,3.11003311,6500,3066
1562,2.300177651,9583.333333,4699
3784,3.289763998,4333.333333,299
1201,3.387007603,8333.333333,257
13312,3.862006672,7750,2295
3620,2.282917563,7750,1844
570,2.060595417,5000,445
630,3.571488536,8416.666667,1680
341,3.33685841,4250,4849
12669,2.316880421,8833.333333,4734
2749,2.777090048,6950,3063
10695,2.510288123,9691.666667,1950
11458,3.700653401,5666.666667,4722
9488,3.84975871,5000,1187
8096,2.935579583,9416.666667,2620
3957,2.181622497,3750,4164
3372,3.226146313,4208.333333,2637
7356,2.417085954,7500,4524
8658,2.478996655,11500,29
4457,2.697139824,7500,168
7515,3.946126324,6833.333333,4349
6713,2.313454085,5000,3104
1287,3.718255013,7666.666667,2302
7452,3.708624714,4166.666667,1228
9350,3.310506442,3433.333333,4746
9955,3.076774239,5000,4377
1447,2.108340292,7500,4127
7965,2.649489533,3662,1557
5652,2.405119363,3750,633
5891,3.880442283,4833.333333,161
8925,3.037076805,8102.666667,2758
200,3.076161695,7666.666667,1383
9428,3.050997009,3500,639
12456,2.873983413,6250,1107
6043,3.926777725,7500,1225
5360,3.846288836,6666.666667,4477
634,2.658174937,5333.333333,3165
564,2.354272184,6708.333333,1795
13396,2.061287634,11750,4219
438,3.499171489,11250,4881
11083,2.63864715,8375,4298
4927,2.440257903,7383.333333,4401
9890,2.166567871,5166.666667,1619
7418,3.855079055,8666.666667,2141
7840,2.745490131,7666.666667,4353
2592,3.727395951,4916.666667,220
8459,3.227076017,3166.666667,4727
6987,3.344135746,7666.666667,3315
4106,2.858365799,6250,386
12160,2.695931998,6416.666667,4652
7522,3.032085117,10055,3961
9820,2.099700057,4500,187
1567,2.37545172,9235.333333,4016
1366,2.783351418,10000,315
6005,2.24487863,4583.333333,2103
12266,3.139568481,5666.666667,4275
7821,2.693462393,9416.666667,2962
11658,3.579091516,5333.333333,2403
5683,2.994024434,11666.66667,829
3698,2.40960026,5166.666667,3913
5651,2.594814224,6250,229
11488,2.746794038,6506.5,865
683,3.849971239,6083.333333,1509
9087,3.593795,6000,4145
11948,2.684949287,8166.666667,2430
2817,2.79678936,5833.333333,2304
1555,3.345037958,5833.333333,3627
9790,3.169683378,4916.666667,999
9873,3.973693263,3583.333333,4839
9570,2.768633211,8916.666667,3803
12926,2.475635711,4583.333333,2364
10376,3.273527242,4916.666667,4226
10082,2.575224537,4416.666667,2352
1931,2.243397615,7541.666667,4689
1835,2.270856689,12166.66667,4790
10756,3.297079101,10833.33333,2722
11243,3.401683877,5833.333333,3756
5572,2.614573484,9791.666667,2809
4560,3.420563371,6000,2533
2787,2.061763706,4000,1027
11410,3.408856576,5125,665
8890,3.54163781,5166.666667,3945
11414,2.778661183,5833.333333,1710
1959,2.692623206,5416.666667,4198
10325,3.617708002,6666.583333,1004
5039,2.718794442,8333.333333,2105
11075,2.104766788,7500,2096
7759,2.747155376,6750,4704
990,2.17674227,9072.5,4284
7251,2.650383867,6333.333333,297
10167,3.93983955,5250,1980
7027,3.143757963,6666.666667,2358
12795,2.045327136,5130.583333,3273
1049,3.932704324,3833.333333,469
1641,3.576922115,7750,1911
9592,2.287514695,10833.33333,831
5702,2.907610862,4316.666667,1115
4489,2.533118654,5166.666667,1907
11333,3.390107742,4066.666667,1649
4236,3.448218299,3916.666667,1942
11463,2.056338425,6750,2270
4805,3.16071924,5708.333333,4851
3094,3.285563095,4416.666667,4035
8285,3.82574845,4833.333333,1617
7533,3.459975182,10833.33333,1532
12644,2.710493693,10416.66667,1406
1747,3.19183974,11250,1186
5120,2.831308347,10000,992
4133,3.118380053,11083.33333,615
4028,2.58623736,3163.333333,2283
12322,3.033511252,6750,869
8553,2.810175145,5541.666667,1285
12875,2.210805044,5833.333333,19
12618,2.436689331,7958.333333,834
4434,2.985709841,4375,938
2569,2.64553804,3750,92
7470,3.987932943,4333.333333,4496
2908,2.542673218,9500,2930
865,3.517682566,5250,1586
10134,3.510606453,11666.66667,719
9946,2.956918101,9666.666667,826
11159,2.938517433,3293.333333,2546
1599,2.251339194,5666.666667,3440
11214,2.882429725,12333.33333,192
10506,3.148973758,3750,3813
12424,3.731270459,11353.33333,3692
11146,3.406577693,5833.333333,3955
11725,2.154393974,8833.333333,4021
5675,3.253827027,5833.333333,3617
7753,3.682295661,8666.666667,3715
5141,2.570020979,4166.666667,4603
1280,2.698480578,6995,3768
9213,3.620807143,6541.666667,628
2466,2.601867181,3833.333333,4929
12071,3.228525156,7666.666667,1942
10776,3.609223918,4875,3079
9747,3.768089742,10000,4845
10655,2.185630604,7333.333333,73
746,2.172811166,6333.333333,3081
8896,2.016349136,5250,2207
9914,3.976906914,11750,2204
9013,2.615943118,4175,1078
9744,2.248518822,8720,2233
4397,2.185898793,11250,1371
6951,3.387207914,10892,4414
2708,3.783422962,3843.75,3272
9046,2.566586029,3466.666667,4776
1681,2.188751112,4083.333333,1740
4942,3.673029028,6083.333333,548
7701,2.174805541,10416.66667,2819
2132,3.294445166,11041.66667,398
1945,2.667276869,8358.333333,1950
11504,3.844623773,3986.666667,4127
2474,2.885193574,5833.333333,965
904,3.956347696,7500,2387
8814,3.980156526,7333.333333,95
2904,3.879178078,7500,2777
3863,2.26166907,6375,2692
68,2.827389308,8750,4773
7463,2.122821021,4833.333333,4509
319,2.44598272,4166.666667,197
6857,2.47362567,4166.666667,4099
8669,2.666848502,7750,3077
